"UniqueId","FullName","University","JoinYear","Rank","SubField","Bachelors","Masters","Doctorate","PostDoc","Gender","PhotoURL","Sources","Last_Updated_By","Last_Updated"
"1652","Shlomo Zilberstein","University of Massachusetts - Amherst","1993","Full","Artificial Intelligence","Technion-Israel Institute of Technology - Israel","","University of California - Berkeley - USA","","Male","https://www.cs.umass.edu/faculty/directory/zilberstein_shlomo","https://www.cs.umass.edu/faculty/directory/zilberstein_shlomo","2","2015-10-08"
"1653","Sridhar Mahadevan","University of Massachusetts - Amherst","2001","Full","Artificial Intelligence","","","Rutgers University - USA","","Male","https://www.cs.umass.edu/faculty/directory/mahadevan_sridhar","https://www.cs.umass.edu/faculty/directory/mahadevan_sridhar","2","2015-10-08"
"1654","W. Bruce Croft","University of Massachusetts - Amherst","1979","Full","Information Retrieval","Monash University - Australia","Monash University - Australia","University of Cambridge - United Kingdom","","Female","http://www.gov.ms/wp-content/uploads/2010/11/Sonia-Charles.jpg","https://www.cs.umass.edu/faculty/directory/croft_w-bruce","2","2015-10-08"
"1655","Yanlei Diao","University of Massachusetts - Amherst","2005","Associate","Databases","Fudan University - Shanghai - China","Hong Kong University of Science and Technology - Hong Kong","University of California - Berkeley - USA","","Female","http://people.cs.umass.edu/~yanlei/pics/Diao-academic-tiny.JPG","https://www.cs.umass.edu/faculty/directory/diao_yanlei","2","2015-10-08"
"1656","Yuriy Brun","University of Massachusetts - Amherst","2012","Assistant","Software Engineering","Massachusetts Institute of Technology - USA","Massachusetts Institute of Technology - USA","University of Southern California - USA","University of Washington - USA","Male","https://www.cs.umass.edu/sites/default/files/people/faculty/yuriy-333.jpg","http://people.cs.umass.edu/~brun/","2","2015-10-08"
"1657","Alfred O. Hero","University of Michigan","","Full","Computer Vision","","","Princeton University - USA","","Male","https://www.eecs.umich.edu/eecs/images/people/photos/hero.jpg","http://web.eecs.umich.edu/~hero/","2","2015-10-08"
"1658","Atul Prakash","University of Michigan","1995","Full","Operating Systems","Indian Institute of Technology - Delhi - India","University of California - Berkeley - USA","University of California - Berkeley - USA","","Male","http://web.eecs.umich.edu/~aprakash/","http://web.eecs.umich.edu/~aprakash/","2","2015-10-08"
"1659","Barzan Mozafari","University of Michigan","2013","Assistant","Databases","Shahid Beheshti University - Iran","University of California - Los Angeles - USA","University of California - Los Angeles - USA","Massachusetts Institute of Technology - USA","Male","http://web.eecs.umich.edu/~mozafari/pics/IMG_0291.JPG","http://web.eecs.umich.edu/~mozafari/","2","2015-10-08"
"1660","Benjamin Kuipers","University of Michigan","2009","Full","Artificial Intelligence","Swarthmore College - USA","","Massachusetts Institute of Technology - USA","","Male","http://web.eecs.umich.edu/~kuipers/photos/head-08-thumb2.jpg","http://web.eecs.umich.edu/~kuipers/","2","2015-10-08"
"1661","Brian Noble","University of Michigan","1998","Full","Operating Systems","University of California - Berkeley - USA","Carnegie Mellon University - USA","Carnegie Mellon University - USA","","Male","http://www.engin.umich.edu/college/about/people/profiles/k-to-o/brian-noble/display-file/sm_image/noble-small.jpg","http://web.eecs.umich.edu/~bnoble/UM_EECS/Welcome.html","2","2015-10-08"
"1662","Daniel E. Atkins","University of Michigan","","Full","Hardware & Architecture","Bucknell University - USA","University of Illinois at Urbana-Champaign - USA","University of Illinois at Urbana-Champaign - USA","","Male","https://www.si.umich.edu/sites/default/files/styles/profile/public/dan_atkins.jpg?itok=CQh5mwRk","http://en.wikipedia.org/wiki/Daniel_E._Atkins_III","2","2015-10-08"
"1663","David E. Kieras","University of Michigan","1984","Full","Human-Computer Interaction","Rice University - USA","","University of Michigan - USA","Carnegie Mellon University - USA","Male","http://ai.eecs.umich.edu/people/kieras/","http://ai.eecs.umich.edu/people/kieras/","2","2015-10-08"
"1664","David T. Blaauw","University of Michigan","","Full","Hardware & Architecture","Duke University - USA","University of Illinois at Urbana-Champaign - USA","University of Illinois at Urbana-Champaign - USA","","","","http://www.eecs.umich.edu/eecs/etc/fac/facsearchform.cgi?blaauw+","2","2016-07-24"
"1665","Demosthenis Teneketzis","University of Michigan","","Full","Networks & Communications","University of Patras - Greece","Massachusetts Institute of Technology - USA","Massachusetts Institute of Technology - USA","","Male","http://web.eecs.umich.edu/~teneket/","http://web.eecs.umich.edu/~teneket/","2","2015-10-08"
"1666","Dragomir Radev","Yale University","2000","Full","Natural Language & Speech","University of Maine - USA","Columbia University - USA","Columbia University - USA","","Male","http://clair.si.umich.edu/~radev/radev_dragomir.jpg","http://www.eecs.umich.edu/~radev","6326","2017-01-21"
"1667","Edmund H Durfee","University of Michigan","2000","Full","Artificial Intelligence","Harvard University - USA","University of Massachusetts - Amherst - USA","University of Massachusetts - Amherst - USA","","","","http://ai.eecs.umich.edu/people/durfee/","2","2016-07-24"
"1668","Edwin Olson","University of Michigan","2008","Assistant","Artificial Intelligence","Massachusetts Institute of Technology - USA","Massachusetts Institute of Technology - USA","Massachusetts Institute of Technology - USA","","","","http://april.eecs.umich.edu/people/ebolson/","2","2016-07-24"
"1669","Elliot Soloway","University of Michigan","","Full","Artificial Intelligence","","","University of Massachusetts - Amherst - USA","","Male","","http://www.soe.umich.edu/people/profile/elliot_soloway/","6863","2017-03-14"
"1670","Emily Mower Provost","University of Michigan","2012","Assistant","Artificial Intelligence","Tufts University - USA","University of Southern California - USA","University of Southern California - USA","University of Southern California - USA","Female","http://web.eecs.umich.edu/~emilykmp/EmilyMower_Thumb.JPG","http://web.eecs.umich.edu/~emilykmp/","2","2015-10-08"
"1671","Farnam Jahanian","University of Michigan","2007","Full","Networks & Communications","University of Texas - Austin - USA","University of Texas - Austin - USA","University of Texas - Austin - USA","","Male","http://web.eecs.umich.edu/~farnam/images/fj.jpg","https://web.eecs.umich.edu/~farnam/","2","2015-10-08"
"1672","Georg Essl","University of Michigan","","Assistant","Artificial Intelligence","Graz University of Technology - Austria","","Princeton University - USA","Massachusetts Institute of Technology - USA","Male","http://web.eecs.umich.edu/~gessl/index_files/georgessl.png","http://web.eecs.umich.edu/~gessl/","8010","2017-07-31"
"1673","Grant Schoenebeck","University of Michigan","2012","Assistant","Algorithms & Theory","Harvard University - USA","University of Oxford - United Kingdom","University of California - Berkeley - USA","Princeton University - USA","Male","http://web.eecs.umich.edu/~schoeneb/pic.jpg","http://web.eecs.umich.edu/~schoeneb/","2","2015-10-08"
"1674","Gregory H. Wakefield","University of Michigan","1992","Associate","Multimedia","University of Minnesota - Twin Cities - USA","University of Minnesota - Twin Cities - USA","University of Minnesota - Twin Cities - USA","","Male","http://sitemaker.umich.edu/gregory.h.wakefield/home","http://sitemaker.umich.edu/gregory.h.wakefield/home","2","2015-10-08"
"1675","H V Jagadish","University of Michigan","","Full","Operating Systems","","","Stanford University - USA","","","","http://web.eecs.umich.edu/~jag/","2","2016-07-24"
"1676","Honglak Lee","University of Michigan","2010","Assistant","Artificial Intelligence","Seoul National University - Seoul - Korea","Stanford University - USA","Stanford University - USA","","Male","http://web.eecs.umich.edu/~honglak/honglak2.jpg","http://web.eecs.umich.edu/~honglak/","618","2016-08-02"
"1677","Igor Markov","University of Michigan","2000","Full","Hardware & Architecture","Kiev University - Ukraine","University of California - San Diego - USA","University of California - Los Angeles - USA","","Male","http://web.eecs.umich.edu/~imarkov/smpx-mosaic.jpg","http://web.eecs.umich.edu/~imarkov/","2","2015-10-08"
"1678","J. Alex Halderman","University of Michigan","2009","Assistant","Security & Privacy","Princeton University - USA","Princeton University - USA","Princeton University - USA","","Male","https://jhalderm.com/home/halderman_um14-sm.jpg","https://jhalderm.com/","2","2015-10-08"
"1679","Jacob Abernethy","Georgia Institute of Technology","2013","Assistant","Machine Learning & Pattern Recognition","Massachusetts Institute of Technology - USA","Toyota Technological Institute & University of Chicago - USA","University of California - Berkeley - USA","University of Pennsylvania - USA","Male","http://web.eecs.umich.edu/~jabernet/jake_umich_professional_small.png","http://web.eecs.umich.edu/~jabernet/","7965","2017-07-26"
"1680","Jason Flinn","University of Michigan","","Associate","Operating Systems","","","Carnegie Mellon University - USA","","Female","http://www.gov.ms/wp-content/uploads/2010/11/Sonia-Charles.jpg","https://web.eecs.umich.edu/~jflinn/","2","2015-10-08"
"1681","Jason Mars","University of Michigan","2013","Assistant","Hardware & Architecture","University of Pittsburgh - USA","University of Virginia - USA","University of Virginia - USA","","Male","https://www.eecs.umich.edu/eecs/images/people/photos/profmars.jpg","http://jasonmars.org/","2","2015-10-08"
"1682","Jia Deng","University of Michigan","2014","Assistant","Computer Vision","Tsinghua University - Beijing - China","","Princeton University - USA","","Male","http://web.eecs.umich.edu/~jiadeng/img/jiadeng4.jpg","http://web.eecs.umich.edu/~jiadeng/","2","2015-10-08"
"1683","John E. Laird","University of Michigan","1986","Full","Machine Learning & Pattern Recognition","University of Michigan - USA","","Carnegie Mellon University - USA","","Male","https://www.eecs.umich.edu/eecs/images/people/photos/laird.jpg","http://ai.eecs.umich.edu/people/laird/","2","2015-10-08"
"1684","John H. Holland","University of Michigan","1970","Full","Artificial Intelligence","","","University of Michigan - USA","","Male","https://www.cse.umich.edu/eecs/images/people/photos/jholland.jpg","http://en.wikipedia.org/wiki/John_Henry_Holland","","2017-07-26"
"1685","John P. Hayes","University of Michigan","","Full","Hardware & Architecture","National University of Ireland - Ireland","University of Illinois at Urbana-Champaign - USA","University of Illinois at Urbana-Champaign - USA","","","","http://web.eecs.umich.edu/~jhayes/","2","2016-07-24"
"1686","Kang G. Shin","University of Michigan","1982","Full","Networks & Communications","Seoul National University - Seoul - Korea","Cornell University - USA","Cornell University - USA","","Male","https://www.eecs.umich.edu/eecs/images/people/photos/kgshin.jpg","http://web.eecs.umich.edu/~kgshin/","2","2015-10-08"
"1687","Karem A. Sakallah","University of Michigan","1981","Full","Hardware & Architecture","American University - Beirut - Lebanon","Carnegie Mellon University - USA","Carnegie Mellon University - USA","","Male","http://web.eecs.umich.edu/~karem/images/karem.jpg","http://web.eecs.umich.edu/~karem/","2","2015-10-08"
"1688","Kevin Fu","University of Michigan","2013","Associate","Security & Privacy","Massachusetts Institute of Technology - USA","Massachusetts Institute of Technology - USA","Massachusetts Institute of Technology - USA","","Male","https://web.eecs.umich.edu/~kevinfu/","http://web.eecs.umich.edu/~kevinfu/","2","2015-10-08"
"1689","Kevin J. Compton","University of Michigan","","Associate","Algorithms & Theory","","","University of Wisconsin - Madison - USA","","","","http://web.eecs.umich.edu/~kjc/","2","2016-07-24"
"1690","Lingjia Tang","University of Michigan","2013","Assistant","Hardware & Architecture","Zhejiang University - Hangzhou - China","University of Virginia - USA","University of Virginia - USA","","Female","University of Virginia - USA","http://www.lingjia.org/","2","2015-10-08"
